customer_id;as_of_date;region_name;age;age_band;marital_status;customer_tenure_months;multi_policy_flag;num_policies;policy_type;renewal_month;current_premium;premium_last_year;premium_change_pct;num_price_increases_last_3y;coverage_amount;premium_to_coverage_ratio;payment_frequency;autopay_enabled;late_payment_count_12m;missed_payment_flag;payment_method_change_flag;num_claims_12m;num_approved_claims_12m;num_rejected_claims_12m;num_pending_claims_12m;avg_claim_amount;total_claim_amount_12m;total_payout_amount_12m;payout_ratio_12m;avg_settlement_time_days;days_since_last_claim;num_contacts_12m;complaint_flag;complaint_resolution_days;quote_requested_flag;coverage_downgrade_flag;churn_flag;churn_type;churn_probability_true;gender;year_of_birth;job;pep_flag;sensitive_flag;policy_number;product_name;product_group;pol_issue_date;pol_expiry_date;pol_termination_date;pol_term_months;final_api;policy_payment_method;policy_status;final_status;churned_segment;index_linking;index_linking_pct;total_withdrawal_amount;premiums_count;total_due_amount;total_paid_amount;paid_count;payment_inconsistency;sum_due_days
30250;2025-12-31;Red Sea;51;45-54;Married;68;0;1;Life;10;1497.7;1422.06;0.0497;3;562558.32;0.0026623;Monthly;1;1;0;1;0;0;0;0;25328.33;0;0;0.85;30;1390;0;0;0;0;0;1;Other;0.291171;Female;1974;Military Personnel;0;0;100030250;Star2 Retirement;Retirement;2020-04-30;2040-04-30;2025-06-13;240;1497.7;Credit Card;Terminated Encashment;Surrender;Churned;None;;0;68;8487;8487;68;1;33
30252;2025-12-31;Minya;56;55-64;Married;106;0;1;Home;5;889.92;824.72;0.1028;3;247793.87;0.00359138;Annual;0;0;0;0;0;0;0;0;13254.13;0;0;0.75;17;446;0;0;0;0;0;0;No churn;0.187877;Male;1969;Photographer;0;0;100030252;Protection & Savings - Graduation;Graduation;2017-02-28;2027-02-28;;120;889.92;Account Transfer;In Force;Not Churned;Not Churned;None;;0;9;8009;8009;9;0;0
30253;2025-12-31;Port Said;51;45-54;Married;135;0;1;Travel;8;234.89;215.23;0.0796;3;13981.5;0.01680022;Monthly;1;1;0;1;0;0;0;0;2048.77;0;0;0.75;14;1521;1;0;0;0;0;0;No churn;0.345717;Female;1974;Actor/Dancer/Singer/other Entertainment jobs;0;0;100030253;Dreams Star;Dreams;2014-09-30;2034-09-30;;240;234.89;Direct Debit;In Force;Not Churned;Not Churned;None;;703;135;2643;2643;135;1;10
30257;2025-12-31;North Sinai;73;65-74;Single;76;0;1;Travel;8;272.59;256.11;0.0485;2;14859.24;0.0183445;Annual;0;1;0;0;0;0;0;0;8295.98;0;0;0.75;22;1090;1;0;0;0;0;0;No churn;0.260846;Female;1952;Engineer-Petroleum;0;0;100030257;Protection & Savings - Wedding;Wedding;2019-08-31;2039-08-31;;240;272.59;Premium Notice;In Force;Not Churned;Not Churned;Linked;10;0;7;1908;1908;7;1;24
30260;2025-12-31;Kafr El Sheikh;46;45-54;Married;34;1;3;Auto;5;912.82;772.6;0.189;2;14361.34;0.06356114;Monthly;0;3;0;0;0;0;0;0;2898.57;0;0;0.75;22;1182;0;0;0;1;1;0;No churn;0.60338;Male;1979;Farmer;0;0;100030260;Protection & Savings - Retirement;Retirement;2023-02-28;2033-02-28;;120;912.82;Premium Notice;In Force;Not Churned;Not Churned;None;;0;34;2586;2586;34;3;75
30262;2025-12-31;New Valley;71;65-74;Married;133;0;1;Home;3;701.97;701.96;0.0424;3;720762.97;0.00097393;Annual;1;0;0;0;1;1;0;0;5097.95;5097.95;3823.46;0.75;25;53;1;0;0;0;0;0;No churn;0.159964;Male;1954;Businessman;0;0;100030262;Protection & Savings - Wedding;Wedding;2014-11-30;2019-11-30;;60;701.97;Direct Debit;In Force;Not Churned;Not Churned;Linked;10;0;12;8424;8424;12;0;0
30264;2025-12-31;Fayoum;21;18-24;Married;78;0;1;Auto;1;1352.29;1326.83;	-0.0207;0;23403.35;0.05778187;Annual;1;0;0;0;0;0;0;0;6047.84;0;0;0.75;17;504;2;0;0;0;0;0;No churn;0.128068;Female;2004;Doctor;0;0;100030264;Star2 Wedding;Wedding;2019-06-30;2039-06-30;;240;1352.29;Direct Debit;In Force;Not Churned;Not Churned;Linked;5;0;7;9466;9466;7;0;0
30265;2025-12-31;Beheira;51;45-54;Married;42;0;1;Home;4;795.11;739.19;0.0568;1;327031.51;0.00243128;Monthly;1;1;0;0;0;0;0;0;9036.28;0;0;0.75;19;1722;1;0;0;0;0;0;No churn;0.30368;Male;1974;Engineer-Mechanical/Safety;0;0;100030265;Elite Plus;Single Premium;2022-06-30;2032-06-30;;120;795.11;Credit Card;In Force;Not Churned;Not Churned;Linked;10;0;42;2783;2783;42;1;24
30266;2025-12-31;Luxor;72;65-74;Single;30;0;1;Travel;1;217.02;209.5;0.0297;2;14965.07;0.01450158;Monthly;1;0;0;0;0;0;0;0;2898.34;0;0;0.75;29;1018;3;0;0;0;0;1;Other;0.260434;Male;1953;Engineer (Other than Mechanical/Safety/Petroleum);0;0;100030266;Retirement Plus;Retirement;2023-06-30;2033-06-30;2025-07-30;120;217.02;Credit Card;Lapsed;Lapsed;Churned;Linked;5;231;30;543;543;30;0;0
30268;2025-12-31;Qalyubia;52;45-54;Married;88;0;1;Home;11;456.59;430.77;0.0754;1;485896.85;0.00093968;Monthly;1;0;0;0;0;0;0;0;9726.07;0;0;0.75;21;663;1;0;0;0;0;0;No churn;0.236855;Female;1973;Captain-Fishing Boat;0;0;100030268;Protection & Savings - Graduation;Graduation;2018-08-31;2038-08-31;;240;456.59;Direct Debit;In Force;Not Churned;Not Churned;Linked;10;0;88;3348;3348;88;0;0
30270;2025-12-31;Qalyubia;56;55-64;Married;132;0;1;Auto;3;1404.31;1453.05;	-0.0616;1;21192.75;0.06626378;Monthly;0;0;0;1;0;0;0;0;5296.84;0;0;0.75;12;1060;1;1;21;0;0;1;Service;0.204086;Female;1969;Businessman;0;0;100030270;Wedding_2007;Wedding;2014-12-31;2034-12-31;2025-11-01;240;1404.31;Premium Notice;Terminated Encashment;Surrender;Churned;None;;3372;132;15447;15447;132;0;0
30272;2025-12-31;Sharqia;56;55-64;Married;110;0;1;Home;8;1133.64;1186.08;	-0.035;2;508277.15;0.00223035;Monthly;0;0;0;0;0;0;0;0;5047.44;0;0;0.75;22;476;1;0;0;0;0;0;No churn;0.144186;Male;1969;Vetinarian;0;0;100030272;Dreams Star;Dreams;2016-10-31;2021-10-31;;60;1133.64;Account Transfer;In Force;Not Churned;Not Churned;None;;212;110;10392;10392;110;0;0
30276;2025-12-31;Qalyubia;34;25-34;Married;66;1;2;Life;7;1672.51;1544.21;0.0615;3;427421.34;0.00391303;Monthly;0;1;0;0;0;0;0;0;5356.51;0;0;0.85;17;1174;0;0;0;0;0;0;No churn;0.107741;Male;1991;Pilot;0;0;100030276;Star2 Retirement;Retirement;2020-06-30;2030-06-30;;120;1672.51;Account Transfer;In Force;Not Churned;Not Churned;None;;0;66;9199;9199;66;1;37
30277;2025-12-31;Port Said;18;18-24;Married;132;0;1;Health;8;1194.13;1175.81;	-0.0289;1;177257.83;0.00673666;Monthly;1;0;0;0;0;0;0;0;3408.79;0;0;0.8;6;1478;2;0;0;0;0;1;Other;0.218834;Male;2007;Unemployed;0;0;100030277;Wedding_2007;Wedding;2014-12-31;2024-12-31;2025-04-18;120;1194.13;ACH;Terminated Encashment;Surrender;Churned;None;;1717;132;13135;13135;132;0;0
30279;2025-12-31;Kafr El Sheikh;44;35-44;Single;168;0;1;Health;12;1693.33;1707.03;	-0.0144;0;164858.34;0.01027143;Monthly;1;1;0;0;0;0;0;0;2603.55;0;0;0.8;14;641;4;0;0;0;1;1;Other;0.256517;Male;1981;Marine Officer;0;0;100030279;Star2 Dreams;Dreams;2011-12-31;2021-12-31;2025-09-29;120;1693.33;Credit Card;Cancelled;Lapsed;Churned;Linked;5;2016;168;23707;23707;168;1;31
30283;2025-12-31;Ismailia;60;55-64;Married;3;0;1;Auto;11;1643.89;1476.19;0.1119;2;17688.11;0.09293736;Monthly;0;2;0;1;0;0;0;0;11210.48;0;0;0.75;6;1376;3;0;0;0;0;1;Other;0.977582;Female;1965;Cabin Crew;0;0;100030283;Dreams Star;Dreams;2025-09-30;2045-09-30;2025-12-02;240;1643.89;Premium Notice;Lapsed;Lapsed;Churned;None;;4664;3;411;411;3;2;26
30284;2025-12-31;Kafr El Sheikh;82;75+;Single;77;1;4;Auto;12;690.1;619.3;0.116;1;7249.8;0.09518825;Monthly;0;0;0;0;0;0;0;0;5789.24;0;0;0.75;15;1633;2;0;0;0;0;0;No churn;0.162659;Male;1943;Manager;0;0;100030284;Retirement Star;Retirement;2019-07-31;2024-07-31;;60;690.1;Account Transfer;In Force;Not Churned;Not Churned;Linked;15;0;77;4428;4428;77;0;0
30285;2025-12-31;Matrouh;62;55-64;Married;103;0;1;Auto;4;1393.44;1428.56;	-0.0755;1;18548.03;0.07512584;Monthly;0;0;0;0;0;0;0;0;5262.01;0;0;0.75;10;411;1;0;0;0;1;0;No churn;0.196728;Male;1963;Geologist;0;0;100030285;Protection & Savings - Wedding;Wedding;2017-05-31;2022-05-31;;60;1393.44;Premium Notice;Mature;Not Churned;Not Churned;None;;0;103;11960;11960;103;0;0
30289;2025-12-31;Kafr El Sheikh;50;45-54;Single;48;0;1;Life;11;704.86;635.63;0.1091;2;345081.81;0.00204258;Annual;0;0;0;0;0;0;0;0;16911.64;0;0;0.85;19;967;1;0;0;0;0;0;No churn;0.187458;Male;1975;Supervisor;0;0;100030289;Elite Plus;Single Premium;2021-12-31;2026-12-31;;60;704.86;Account Transfer;In Force;Not Churned;Not Churned;None;;0;4;2819;2819;4;0;0
30290;2025-12-31;Dakahlia;42;35-44;Married;33;0;1;Health;1;1657.31;1650.37;0.0083;2;77851.69;0.02128799;Monthly;1;0;0;0;0;0;0;0;7938.73;0;0;0.8;1;1816;0;0;0;0;0;1;Other;0.154137;Male;1983;Teacher;0;0;100030290;Protection & Savings - Wedding;Wedding;2023-03-31;2028-03-31;2025-05-17;60;1657.31;ACH;Lapsed;Lapsed;Churned;Linked;10;0;33;4558;4558;33;0;0
30300;2025-12-31;Fayoum;82;75+;Single;170;1;3;Home;1;987.65;958.49;0.0471;2;318540.44;0.00310053;Annual;0;0;0;0;0;0;0;0;5914.8;0;0;0.75;27;1770;1;1;5;0;0;0;No churn;0.087065;Male;1943;Pharmacist;0;0;100030300;Dreams_2008;Dreams;2011-10-31;2021-10-31;;120;987.65;Account Transfer;In Force;Not Churned;Not Churned;None;;0;15;14815;14815;15;0;0
30302;2025-12-31;Suez;20;18-24;Married;31;1;4;Health;10;1405.2;1331.88;0.0266;2;126926.66;0.01107093;Monthly;0;2;0;0;0;0;0;0;7475.89;0;0;0.8;1;1226;1;0;0;0;1;0;No churn;0.225251;Male;2005;Doctor;0;0;100030302;Protection & Savings - Wedding 10+;Wedding;2023-05-31;2033-05-31;;120;1405.2;Premium Notice;In Force;Not Churned;Not Churned;Linked;5;0;31;3630;3630;31;2;40
30303;2025-12-31;Monufia;36;35-44;Married;8;0;1;Life;8;1684.3;1505.01;0.0832;2;325234.73;0.00517873;Monthly;0;1;0;0;0;0;0;0;13676.12;0;0;0.85;1;800;2;0;0;0;0;1;Other;0.944992;Male;1989;Pilot;0;0;100030303;Star2 Graduation;Graduation;2025-04-30;2040-04-30;2025-11-28;180;1684.3;Account Transfer;Cancelled;Lapsed;Churned;Linked;15;0;8;1123;1123;8;1;36
30304;2025-12-31;Monufia;84;75+;Single;156;0;1;Health;9;978.65;859.63;0.1357;2;104800.36;0.00933825;Annual;1;0;0;0;0;0;0;0;6088.17;0;0;0.8;18;1431;2;0;0;1;0;1;Price;0.500853;Male;1941;Electrician;0;0;100030304;Dreams_2008;Dreams;2012-12-31;2022-12-31;2025-09-11;120;978.65;Direct Debit;Terminated Encashment;Surrender;Churned;None;;0;13;12722;12722;13;0;0
30305;2025-12-31;Minya;28;25-34;Single;126;0;1;Home;2;671.35;625.2;0.074;3;260512.6;0.00257703;Monthly;1;0;0;1;0;0;0;0;3715.82;0;0;0.75;24;1476;3;0;0;0;1;1;Other;0.354503;Male;1997;Retired;0;0;100030305;Retirement_2000;Retirement;2015-06-30;2025-06-30;2025-07-22;120;671.35;ACH;Terminated Encashment;Surrender;Churned;Linked;15;0;126;7049;7049;126;0;0
30306;2025-12-31;Fayoum;74;65-74;Married;123;0;1;Home;10;683.14;631.15;0.0876;3;702155.55;0.00097292;Monthly;1;0;0;1;0;0;0;0;18750.76;0;0;0.75;11;845;1;0;0;0;0;1;Other;0.348643;Male;1951;Marine Officer;0;0;100030306;Retirement Plus;Retirement;2015-09-30;2020-09-30;2025-10-22;60;683.14;Credit Card;Cancelled;Lapsed;Churned;Linked;5;7;123;7002;7002;123;0;0
30354;2025-12-31;Cairo;36;35-44;Single;154;0;1;Health;1;1517.09;1417.47;0.0809;2;180360.3;0.00841147;Monthly;1;0;0;0;0;0;0;0;2393.33;0;0;0.8;28;1670;1;0;0;0;1;1;Other;0.304348;Female;1989;Professor;0;0;100030354;Non Standard;Non Standard;2013-02-28;2033-02-28;2025-04-04;240;1517.09;ACH;Cancelled;Lapsed;Churned;Linked;10;0;154;19469;19469;154;0;0
30307;2025-12-31;Alexandria;81;75+;Married;138;0;1;Travel;5;127.63;126.46;0.0167;1;16644.07;0.00766817;Monthly;0;0;0;0;1;1;0;0;2943.79;2943.79;2207.84;0.75;9;221;4;0;0;0;0;0;No churn;0.27404;Male;1944;Actor/Dancer/Singer/other Entertainment jobs;0;0;100030307;Protection & Savings - Retirement 10+;Retirement;2014-06-30;2019-06-30;;60;127.63;Premium Notice;In Force;Not Churned;Not Churned;None;;0;138;1468;1468;138;0;0
30309;2025-12-31;Damietta;56;55-64;Married;40;0;1;Health;9;1383.14;1233.04;0.1199;2;146780.52;0.00942321;Monthly;1;3;0;0;0;0;0;0;12429.86;0;0;0.8;10;991;1;0;0;0;0;1;Other;0.678153;Male;1969;Mechanic;0;0;100030309;Wedding_2000;Wedding;2022-08-31;2027-08-31;2025-06-05;60;1383.14;Credit Card;Cancelled;Lapsed;Churned;Linked;15;0;40;4610;4610;40;3;96
30311;2025-12-31;Qalyubia;71;65-74;Single;102;0;1;Auto;10;824.04;750.62;0.0513;2;31130.55;0.02647043;Annual;1;0;0;0;1;1;0;0;1176.69;1176.69;882.52;0.75;11;80;0;0;0;0;0;0;No churn;0.17056;Male;1954;Pharmacist;0;0;100030311;Protection & Savings - Wedding;Wedding;2017-06-30;2022-06-30;;60;824.04;Credit Card;In Force;Not Churned;Not Churned;Linked;10;0;9;7416;7416;9;0;0
30312;2025-12-31;Assiut;72;65-74;Married;164;0;1;Life;7;1702.57;1502.64;0.1272;3;574484.95;0.00296364;Monthly;1;0;0;0;0;0;0;0;7098.15;0;0;0.85;18;1173;1;0;0;0;0;0;No churn;0.409071;Male;1953;Doctor;0;0;100030312;Protection & Savings - Graduation 10+;Graduation;2012-04-30;2022-04-30;;120;1702.57;Direct Debit;In Force;Not Churned;Not Churned;Linked;15;0;164;23268;23268;164;0;0
30313;2025-12-31;North Sinai;22;18-24;Married;71;0;1;Health;10;1236.21;1177.79;0.0162;1;252927.4;0.00488762;Annual;1;0;0;0;0;0;0;0;5056.83;0;0;0.8;8;1707;0;0;0;0;0;0;No churn;0.141805;Male;2003;Driver;0;0;100030313;Graduation Star;Graduation;2020-01-31;2030-01-31;;120;1236.21;Direct Debit;In Force;Not Churned;Not Churned;None;;0;6;7417;7417;6;0;0
30316;2025-12-31;New Valley;42;35-44;Single;131;0;1;Life;7;1290.49;1271.53;0.023;2;565664.25;0.00228138;Annual;1;0;0;0;0;0;0;0;7506.62;0;0;0.85;17;989;1;0;0;0;0;0;No churn;0.099754;Male;1983;Cabin Crew;0;0;100030316;Protection & Savings - Retirement 10+;Retirement;2015-01-31;2025-01-31;;120;1290.49;Direct Debit;In Force;Not Churned;Not Churned;Linked;15;0;11;14195;14195;11;0;0
30319;2025-12-31;Assiut;31;25-34;Single;56;0;1;Health;5;1377.23;1274.19;0.0885;2;116368.22;0.01183508;Annual;0;2;0;0;0;0;0;0;4864.21;0;0;0.8;16;1801;1;0;0;0;0;0;No churn;0.410196;Female;1994;Contractor;0;0;100030319;Protection & Savings - Graduation 10+;Graduation;2021-04-30;2036-04-30;;180;1377.23;Premium Notice;In Force;Not Churned;Not Churned;None;;0;5;6886;6886;5;2;36
30322;2025-12-31;Kafr El Sheikh;26;25-34;Single;25;0;1;Health;10;1216.41;1156.39;0.078;2;98845.79;0.0123061;Monthly;1;0;0;0;0;0;0;0;4013.22;0;0;0.8;33;1447;2;0;0;0;0;0;No churn;0.363643;Female;1999;Tour Guide/Tourism and Culture;0;0;100030322;Wedding Star;Wedding;2023-11-30;2038-11-30;;180;1216.41;ACH;In Force;Not Churned;Not Churned;None;;0;25;2534;2534;25;0;0
30323;2025-12-31;Port Said;78;75+;Single;64;0;1;Auto;8;832.95;715.6;0.163;3;20447.44;0.04073607;Monthly;1;0;0;0;0;0;0;0;2561.18;0;0;0.75;4;482;2;0;0;0;0;0;No churn;0.528457;Female;1947;Hairdresser;0;0;100030323;Elite ELI;Single Premium;2020-08-31;2035-08-31;;180;832.95;Credit Card;Suspend;Not Churned;Not Churned;Linked;5;1843;64;4442;4442;64;0;0
30325;2025-12-31;Kafr El Sheikh;25;25-34;Married;179;1;4;Auto;7;1153.92;1003.73;0.1394;1;15113.35;0.07635095;Annual;1;0;0;0;0;0;0;0;2438.44;0;0;0.75;20;810;2;0;0;0;0;0;No churn;0.084144;Female;2000;Electrician;0;0;100030325;Protection & Savings - Retirement 10+;Retirement;2011-01-31;2031-01-31;;240;1153.92;Direct Debit;Mature-Paid;Not Churned;Not Churned;None;;0;15;17309;17309;15;0;0
30327;2025-12-31;North Sinai;30;25-34;Single;70;0;1;Home;1;645.32;579.37;0.0881;3;467108.9;0.00138152;Monthly;1;1;0;0;1;1;0;0;4447.71;4447.71;3335.78;0.75;20;24;2;0;0;0;0;0;No churn;0.427021;Male;1995;Editor/Reporter;0;1;100030327;Protection & Savings - Graduation;Graduation;2020-02-29;2025-02-28;;60;645.32;Direct Debit;In Force;Not Churned;Not Churned;Linked;10;0;70;3764;3764;70;1;22
30331;2025-12-31;Cairo;50;45-54;Married;156;0;1;Travel;10;120;123.3;	-0.056;1;12850.29;0.00933831;Monthly;0;1;0;0;0;0;0;0;1743.14;0;0;0.75;20;1232;1;0;0;0;0;1;Other;0.209042;Female;1975;Clerk;0;0;100030331;Protection & Savings - Graduation;Graduation;2012-12-31;2032-12-31;2025-10-20;240;120;Premium Notice;Cancelled;Lapsed;Churned;None;;0;156;1560;1560;156;1;17
30334;2025-12-31;Luxor;31;25-34;Single;106;0;1;Home;1;894.27;822.58;0.1079;3;620123;0.00144209;Monthly;0;1;0;0;0;0;0;0;1879.14;0;0;0.75;12;1505;3;0;0;0;0;0;No churn;0.462796;Male;1994;Administrator;0;0;100030334;Elite Plus;Single Premium;2017-02-28;2032-02-28;;180;894.27;Premium Notice;Claimed;Not Churned;Not Churned;Linked;10;0;106;7899;7899;106;1;11
30337;2025-12-31;Monufia;50;45-54;Married;136;0;1;Life;4;923.26;827.08;0.1435;1;298517;0.00309282;Annual;0;0;0;0;0;0;0;0;15423.99;0;0;0.85;17;1783;3;1;14;0;0;1;Price;0.96854;Female;1975;Student;0;0;100030337;Protection & Savings - Retirement;Retirement;2014-08-31;2034-08-31;2025-11-17;240;923.26;Account Transfer;Cancelled;Lapsed;Churned;None;;2490;12;11079;11079;12;0;0
30344;2025-12-31;Assiut;63;55-64;Single;159;0;1;Home;4;506.3;466.24;0.134;2;358953.09;0.00141049;Annual;1;0;0;0;0;0;0;0;17615.89;0;0;0.75;27;1340;1;0;0;0;0;1;Price;0.249584;Male;1962;Doctor;0;0;100030344;Protection & Savings - Retirement 10+;Retirement;2012-09-30;2022-09-30;2025-03-28;120;506.3;Direct Debit;Lapsed;Lapsed;Churned;Linked;15;0;14;7088;7088;14;0;0
30346;2025-12-31;Beheira;43;35-44;Single;81;0;1;Auto;11;735.4;735.98;	-0.007;0;25228.83;0.02914905;Monthly;1;0;0;0;0;0;0;0;2722.58;0;0;0.75;6;1275;2;0;0;0;0;0;No churn;0.136288;Male;1982;Teacher;0;0;100030346;Star2 Wedding;Wedding;2019-03-31;2024-03-31;;60;735.4;ACH;Mature;Not Churned;Not Churned;None;;185;81;4964;4964;81;0;0
30350;2025-12-31;North Sinai;21;18-24;Married;74;0;1;Auto;12;980.14;1052.45;	-0.1021;2;27029.77;0.0362616;Monthly;0;0;0;0;0;0;0;0;6594.49;0;0;0.75;23;1466;2;0;0;0;0;0;No churn;0.204541;Male;2004;Editor/Reporter;0;0;100030350;Elite Plus;Single Premium;2019-10-31;2024-10-31;;60;980.14;Premium Notice;In Force;Not Churned;Not Churned;Linked;10;0;74;6044;6044;74;0;0
30352;2025-12-31;Sohag;78;75+;Single;12;1;2;Life;8;2309.92;2062.05;0.1044;2;289438.64;0.0079807;Monthly;0;1;0;0;0;0;0;0;14634.6;0;0;0.85;15;649;3;1;22;0;0;1;Service;0.992554;Female;1947;Student;0;0;100030352;Protection & Savings - Dreams;Dreams;2024-12-31;2044-12-31;2025-09-15;240;2309.92;Account Transfer;Cancelled;Lapsed;Churned;Linked;10;0;12;2310;2310;12;1;44
30353;2025-12-31;Assiut;82;75+;Single;176;0;1;Auto;12;1117.32;1210.48;	-0.1032;2;22766.73;0.04907693;Annual;1;0;0;0;2;2;0;0;3995.43;7990.86;5993.14;0.75;29;187;0;0;0;1;0;0;No churn;0.227572;Female;1943;Coach/Player/Others;0;0;100030353;Elite;Single Premium;2011-04-30;2031-04-30;;240;1117.32;Direct Debit;Claimed;Not Churned;Not Churned;Linked;10;0;15;16760;16760;15;0;0
30355;2025-12-31;Luxor;52;45-54;Single;111;1;2;Life;12;1146.49;1062.06;0.1313;1;27372.32;0.041885;Monthly;1;0;0;0;1;1;0;0;2609.35;2609.35;2217.95;0.85;25;83;2;0;0;0;0;0;No churn;0.094817;Female;1973;Engineer-Mechanical/Safety;0;0;100030355;Graduation_2007;Graduation;2016-09-30;2036-09-30;;240;1146.49;Credit Card;In Force;Not Churned;Not Churned;None;;0;111;10605;10605;111;0;0
30356;2025-12-31;Aswan;20;18-24;Married;74;1;2;Health;12;1020.91;986.37;0.0368;2;82373.69;0.01239364;Annual;1;0;0;0;0;0;0;0;6012.02;0;0;0.8;17;888;1;0;0;0;0;0;No churn;0.042835;Male;2005;Supervisor;0;0;100030356;Non Standard;Non Standard;2019-10-31;2024-10-31;;60;1020.91;ACH;In Force;Not Churned;Not Churned;Linked;10;0;7;7146;7146;7;0;0
30357;2025-12-31;Giza;25;25-34;Single;10;0;1;Auto;3;1122.93;998.25;0.1368;2;31675.61;0.03545107;Monthly;1;1;0;0;0;0;0;0;2427.99;0;0;0.75;20;1015;2;0;0;0;1;1;Price;0.979336;Male;2000;Doctor;0;0;100030357;Protection & Savings - Retirement 10+;Retirement;2025-02-28;2030-02-28;2025-10-17;60;1122.93;Direct Debit;Cancelled;Lapsed;Churned;Linked;15;0;10;936;936;10;1;21
30361;2025-12-31;Kafr El Sheikh;38;35-44;Single;30;0;1;Home;6;562.61;620.06;	-0.0886;0;531335.94;0.00105886;Monthly;1;0;0;0;0;0;0;0;16526.74;0;0;0.75;25;1179;1;0;0;0;0;0;No churn;0.156188;Male;1987;Technician;0;0;100030361;Star2 Graduation;Graduation;2023-06-30;2033-06-30;;120;562.61;ACH;In Force;Not Churned;Not Churned;Linked;15;0;30;1407;1407;30;0;0
30363;2025-12-31;Minya;28;25-34;Married;102;1;2;Health;7;2106.52;1784.43;0.1868;1;25760.67;0.08177278;Monthly;0;0;0;0;1;1;0;0;2938.12;2938.12;2350.5;0.8;12;53;2;0;0;0;0;0;No churn;0.178819;Female;1997;Director;0;0;100030363;Graduation Plus;Graduation;2017-06-30;2037-06-30;;240;2106.52;Premium Notice;In Force;Not Churned;Not Churned;Linked;5;4751;102;17905;17905;102;0;0
30367;2025-12-31;Luxor;80;75+;Single;76;0;1;Life;4;1163.17;1221.29;	-0.0381;1;409995.87;0.00283702;Monthly;0;1;0;1;0;0;0;0;19798.87;0;0;0.85;15;949;0;0;0;1;0;1;Other;0.440604;Female;1945;Pilot;0;0;100030367;Protection & Savings - Wedding 10+;Wedding;2019-08-31;2034-08-31;2025-11-04;180;1163.17;Account Transfer;Cancelled;Lapsed;Churned;Linked;5;2489;76;7367;7367;76;1;36
30368;2025-12-31;South Sinai;58;55-64;Married;7;1;4;Auto;6;1116.42;1065.13;0.0772;3;32724.67;0.03411548;Annual;1;0;0;0;0;0;0;0;4176.79;0;0;0.75;18;629;1;0;0;0;0;1;Other;0.565138;Male;1967;Dentist;0;0;100030368;Protection & Savings - Dreams 10+;Dreams;2025-05-31;2030-05-31;2025-10-17;60;1116.42;Direct Debit;Terminated Encashment;Surrender;Churned;Linked;5;548;1;1116;1116;1;0;0
30369;2025-12-31;Alexandria;42;35-44;Married;159;0;1;Health;7;1627.81;1430.22;0.1174;1;201662.73;0.00807194;Annual;0;0;0;0;0;0;0;0;10643.41;0;0;0.8;17;865;3;0;0;0;0;0;No churn;0.196346;Female;1983;Sales Agent;0;0;100030369;Dreams Plus;Dreams;2012-09-30;2032-09-30;;240;1627.81;Account Transfer;In Force;Not Churned;Not Churned;None;;0;14;22789;22789;14;0;0
30371;2025-12-31;Minya;56;55-64;Single;112;1;2;Health;12;1170.87;1092.59;0.105;1;179385.13;0.00652711;Monthly;1;0;0;0;0;0;0;0;8260.7;0;0;0.8;16;838;0;0;0;0;0;0;No churn;0.081164;Male;1969;Student;0;0;100030371;Star2 Dreams;Dreams;2016-08-31;2026-08-31;;120;1170.87;ACH;In Force;Not Churned;Not Churned;None;;1008;112;10928;10928;112;0;0
30373;2025-12-31;South Sinai;46;45-54;Single;39;0;1;Home;2;909.77;758.9;0.1583;2;417695.14;0.00217807;Monthly;0;1;0;0;0;0;0;0;9658.36;0;0;0.75;10;1161;1;1;17;0;1;1;Price;0.997508;Male;1979;Programmer;0;0;100030373;Dreams_2008;Dreams;2022-09-30;2027-09-30;2025-11-09;60;909.77;Account Transfer;Lapsed;Lapsed;Churned;None;;0;39;2957;2957;39;1;39
30376;2025-12-31;Sohag;73;65-74;Married;134;1;2;Home;10;1224.93;1225.8;0.0015;2;273757.34;0.00447451;Monthly;1;0;0;0;0;0;0;0;6135.26;0;0;0.75;14;1000;1;0;0;0;0;0;No churn;0.050404;Female;1952;Student;0;0;100030376;Elite Plus;Single Premium;2014-10-31;2034-10-31;;240;1224.93;ACH;In Force;Not Churned;Not Churned;Linked;10;0;134;13678;13678;134;0;0
30377;2025-12-31;Minya;65;65-74;Married;24;1;2;Auto;3;1230.5;1144.66;0.0673;1;29624.65;0.04153632;Monthly;1;2;0;0;0;0;0;0;3757.26;0;0;0.75;24;783;1;0;0;0;0;1;Other;0.213485;Male;1960;Housewife;0;0;100030377;Graduation_2007;Graduation;2023-12-31;2028-12-31;2025-10-19;60;1230.5;Credit Card;Terminated Encashment;Surrender;Churned;None;;0;24;2461;2461;24;2;54
30381;2025-12-31;Qalyubia;34;25-34;Married;128;0;1;Health;10;1324.84;1427.03;	-0.0728;1;99134.64;0.01336404;Monthly;1;0;0;0;0;0;0;0;3796.01;0;0;0.8;12;471;3;0;0;0;0;0;No churn;0.166179;Female;1991;Photographer;0;0;100030381;Dreams Star;Dreams;2015-04-30;2030-04-30;;180;1324.84;Credit Card;Mature;Not Churned;Not Churned;Linked;5;2885;128;14132;14132;128;0;0
